id,sample1,sample2,sample3
GLB1L3_GLB1L2_pg4,4,1,1
GLB1L3_GLB1L2_pg5,8,8,7
GLB1L3_GLB1L2_pg6,5,7,6
GLB1L3_GLB1L2_pg7,5,8,4
GLB1L3_GLB1L2_pg8,3,3,2
GLB1L3_GLB1L2_pg9,7,7,2
GLS2_GLS_pg1,6,5,7
GLS2_GLS_pg10,3,2,NA
GLS2_GLS_pg11,8,6,2
GLS2_GLS_pg12,8,4,NA
GLS2_GLS_pg13,4,6,1
GLS2_GLS_pg14,1,3,NA
GLS2_GLS_pg15,6,3,1
GLS2_GLS_pg16,2,1,1
GLS2_GLS_pg3,4,2,2
GLS2_GLS_pg4,8,3,1
GLS2_GLS_pg5,2,4,NA
GLS2_GLS_pg7,1,1,NA
GLS2_GLS_pg8,2,4,NA
GLS2_GLS_pg9,4,1,5
GLUD2_GLUD1_pg1,3,1,3
GLUD2_GLUD1_pg10,4,4,5
GLUD2_GLUD1_pg11,1,NA,1
GLUD2_GLUD1_pg13,3,3,1
GLUD2_GLUD1_pg14,2,NA,1
GLUD2_GLUD1_pg15,6,3,5
GLUD2_GLUD1_pg16,3,1,6
GLUD2_GLUD1_pg2,1,2,1
GLUD2_GLUD1_pg3,1,2,1
GLUD2_GLUD1_pg4,1,3,1
GLUD2_GLUD1_pg5,15,12,13
GLUD2_GLUD1_pg6,4,3,5
GLUD2_GLUD1_pg7,12,9,13
GLUD2_GLUD1_pg8,3,5,3
GLUD2_GLUD1_pg9,2,1,4
GMFG_GMFB_pg1,4,3,3
GMFG_GMFB_pg10,3,4,2
GMFG_GMFB_pg12,1,2,1
GMFG_GMFB_pg14,3,NA,3
GMFG_GMFB_pg15,2,NA,NA
GMFG_GMFB_pg16,5,6,4
GMFG_GMFB_pg4,2,3,2
GMFG_GMFB_pg5,3,3,NA
GMFG_GMFB_pg6,3,4,1
GMFG_GMFB_pg7,2,NA,1
GMFG_GMFB_pg9,5,7,4
GMPR2_GMPR_pg1,3,8,NA
GMPR2_GMPR_pg11,7,1,1
GMPR2_GMPR_pg12,3,NA,NA
GMPR2_GMPR_pg13,2,5,1
GMPR2_GMPR_pg14,4,1,1
GMPR2_GMPR_pg15,2,2,NA
GMPR2_GMPR_pg16,1,NA,2
GMPR2_GMPR_pg2,2,1,NA
GMPR2_GMPR_pg3,5,3,4
GMPR2_GMPR_pg5,7,3,3
GMPR2_GMPR_pg6,6,5,5
GMPR2_GMPR_pg7,1,1,NA
GMPR2_GMPR_pg8,1,NA,NA
GMPR2_GMPR_pg9,2,4,1
GNA13_GNA12_pg1,9,6,2
GNA13_GNA12_pg10,3,1,NA
GNA13_GNA12_pg12,1,NA,NA
GNA13_GNA12_pg13,14,5,2
GNA13_GNA12_pg14,3,1,2
GNA13_GNA12_pg15,1,NA,NA
GNA13_GNA12_pg16,2,1,NA
GNA13_GNA12_pg3,3,1,3
GNA13_GNA12_pg4,3,NA,NA
GNA13_GNA12_pg5,5,4,8
GNA13_GNA12_pg6,1,2,NA
GNPDA2_GNPDA1_pg1,2,1,NA
GNPDA2_GNPDA1_pg10,1,2,6
GNPDA2_GNPDA1_pg11,1,NA,NA
GNPDA2_GNPDA1_pg13,2,NA,2
GNPDA2_GNPDA1_pg2,7,3,3
GNPDA2_GNPDA1_pg3,5,NA,NA
GNPDA2_GNPDA1_pg4,2,2,4
GNPDA2_GNPDA1_pg5,4,4,2
GNPDA2_GNPDA1_pg6,2,4,4
GNPDA2_GNPDA1_pg7,2,1,NA
GNPDA2_GNPDA1_pg8,5,1,NA
GNPDA2_GNPDA1_pg9,1,4,1
GOLGA7B_GOLGA7_pg1,8,7,4
GOLGA7B_GOLGA7_pg10,2,2,4
GOLGA7B_GOLGA7_pg11,4,6,9
GOLGA7B_GOLGA7_pg12,6,4,4
GOLGA7B_GOLGA7_pg13,3,3,4
GOLGA7B_GOLGA7_pg14,5,5,6
GOLGA7B_GOLGA7_pg15,5,1,2
GOLGA7B_GOLGA7_pg16,4,5,2
GOLGA7B_GOLGA7_pg2,1,5,4
GOLGA7B_GOLGA7_pg3,5,5,15
GOLGA7B_GOLGA7_pg4,1,4,5
GOLGA7B_GOLGA7_pg5,6,5,7
GOLGA7B_GOLGA7_pg6,2,2,1
GOLGA7B_GOLGA7_pg7,9,14,5
GOLGA7B_GOLGA7_pg8,8,4,5
GOLGA7B_GOLGA7_pg9,9,7,2
GOLPH3L_GOLPH3_pg1,2,NA,NA
GOLPH3L_GOLPH3_pg11,2,NA,NA
GOLPH3L_GOLPH3_pg12,1,NA,NA
GOLPH3L_GOLPH3_pg13,1,NA,NA
GOLPH3L_GOLPH3_pg14,3,3,2
GOLPH3L_GOLPH3_pg15,1,1,NA
GOLPH3L_GOLPH3_pg2,3,4,1
GOLPH3L_GOLPH3_pg3,9,1,NA
GOLPH3L_GOLPH3_pg4,1,2,NA
GOLPH3L_GOLPH3_pg5,2,6,3
GOLPH3L_GOLPH3_pg6,4,6,NA
GOLPH3L_GOLPH3_pg7,1,2,1
GOLPH3L_GOLPH3_pg8,1,1,NA
GOLPH3L_GOLPH3_pg9,2,4,NA
GOLT1B_GOLT1A_pg1,3,3,3
GOLT1B_GOLT1A_pg10,5,3,2
GOLT1B_GOLT1A_pg11,1,2,NA
GOLT1B_GOLT1A_pg12,3,3,9
GOLT1B_GOLT1A_pg13,3,2,1
GOLT1B_GOLT1A_pg14,1,NA,NA
GOLT1B_GOLT1A_pg4,3,4,1
GOLT1B_GOLT1A_pg5,4,2,NA
GOLT1B_GOLT1A_pg6,6,NA,NA
GOLT1B_GOLT1A_pg7,1,1,NA
GOLT1B_GOLT1A_pg8,7,2,NA
GOLT1B_GOLT1A_pg9,4,2,4
GPAT4_GPAT3_pg1,3,5,2
GPAT4_GPAT3_pg10,9,2,1
GPAT4_GPAT3_pg11,9,2,4
GPAT4_GPAT3_pg12,1,2,1
GPAT4_GPAT3_pg13,2,6,1
GPAT4_GPAT3_pg14,1,NA,NA
GPAT4_GPAT3_pg15,3,1,2
GPAT4_GPAT3_pg2,5,1,1
GPAT4_GPAT3_pg3,10,8,9
GPAT4_GPAT3_pg4,4,4,2
GPAT4_GPAT3_pg5,1,NA,2
GPAT4_GPAT3_pg6,1,NA,NA
GPAT4_GPAT3_pg9,3,1,NA
GPC6_GPC4_pg1,6,4,1
GPC6_GPC4_pg10,5,6,5
GPC6_GPC4_pg11,2,6,6
GPC6_GPC4_pg12,4,6,5
GPC6_GPC4_pg13,5,4,3
GPC6_GPC4_pg14,5,7,5
GPC6_GPC4_pg15,9,10,6
GPC6_GPC4_pg16,8,7,5
GPC6_GPC4_pg2,6,5,6
GPC6_GPC4_pg3,3,4,2
GPC6_GPC4_pg4,2,1,5
GPC6_GPC4_pg7,2,1,NA
GPC6_GPC4_pg9,3,1,2
GPD1L_GPD1_pg1,4,1,NA
GPD1L_GPD1_pg10,9,7,2
GPD1L_GPD1_pg11,9,2,1
GPD1L_GPD1_pg12,5,1,1
GPD1L_GPD1_pg13,5,4,1
GPD1L_GPD1_pg14,5,6,5
GPD1L_GPD1_pg16,1,2,NA
GPD1L_GPD1_pg2,14,11,3
GPD1L_GPD1_pg3,3,4,2
GPD1L_GPD1_pg4,4,4,8
GPD1L_GPD1_pg5,8,3,3
GPD1L_GPD1_pg6,9,4,7
GPD1L_GPD1_pg7,4,3,5
GPD1L_GPD1_pg8,5,7,5
GPD1L_GPD1_pg9,1,1,NA
GPR21_GPR52_pg1,3,NA,NA
GPR21_GPR52_pg10,7,1,NA
GPR21_GPR52_pg11,2,2,NA
GPR21_GPR52_pg12,7,1,1
GPR21_GPR52_pg13,1,NA,1
GPR21_GPR52_pg14,3,2,1
GPR21_GPR52_pg15,3,NA,2
GPR21_GPR52_pg16,4,4,1
GPR21_GPR52_pg2,3,2,2
GPR21_GPR52_pg3,3,3,3
GPR21_GPR52_pg4,4,5,2
GPR21_GPR52_pg5,4,2,6
GPR21_GPR52_pg6,2,3,5
GPR21_GPR52_pg7,1,2,2
GPR21_GPR52_pg8,6,2,6
GPR21_GPR52_pg9,6,3,2
GPSM2_GPSM1_pg1,5,3,3
GPSM2_GPSM1_pg10,5,2,NA
GPSM2_GPSM1_pg12,1,2,NA
GPSM2_GPSM1_pg13,4,4,1
GPSM2_GPSM1_pg14,11,10,1
GPSM2_GPSM1_pg15,1,1,NA
GPSM2_GPSM1_pg16,3,3,NA
GPSM2_GPSM1_pg2,13,12,2
GPSM2_GPSM1_pg3,4,5,4
GPSM2_GPSM1_pg4,3,7,NA
GPSM2_GPSM1_pg5,4,2,1
GPSM2_GPSM1_pg6,3,8,NA
GPSM2_GPSM1_pg7,2,3,NA
GPSM2_GPSM1_pg8,5,5,1
GPSM2_GPSM1_pg9,3,NA,NA
GPX2_GPX1_pg1,9,12,5
GPX2_GPX1_pg10,6,6,4
GPX2_GPX1_pg11,5,2,NA
GPX2_GPX1_pg12,7,8,1
GPX2_GPX1_pg13,1,1,NA
GPX2_GPX1_pg14,3,NA,4
GPX2_GPX1_pg15,2,NA,1
GPX2_GPX1_pg16,5,4,NA
GPX2_GPX1_pg2,3,2,7
GPX2_GPX1_pg3,5,8,3
GPX2_GPX1_pg4,9,10,5
GPX2_GPX1_pg5,3,2,1
GPX2_GPX1_pg6,2,1,2
GPX2_GPX1_pg7,2,2,1
GPX2_GPX1_pg8,2,5,NA
GPX2_GPX1_pg9,1,1,NA
GREB1L_GREB1_pg1,6,5,3
GREB1L_GREB1_pg10,1,2,3
GREB1L_GREB1_pg11,4,8,1
GREB1L_GREB1_pg12,1,4,3
GREB1L_GREB1_pg13,2,4,3
GREB1L_GREB1_pg14,5,4,3
GREB1L_GREB1_pg15,9,5,4
GREB1L_GREB1_pg16,6,8,2
GREB1L_GREB1_pg2,3,3,1
GREB1L_GREB1_pg3,7,6,2
GREB1L_GREB1_pg4,5,4,7
GREB1L_GREB1_pg5,11,10,2
GREB1L_GREB1_pg6,2,3,NA
GREB1L_GREB1_pg7,6,8,3
GREB1L_GREB1_pg8,3,2,2
GREB1L_GREB1_pg9,4,3,3
GREM2_GREM1_pg1,2,2,NA
GREM2_GREM1_pg10,5,3,4
GREM2_GREM1_pg11,1,1,NA
GREM2_GREM1_pg12,3,3,2
GREM2_GREM1_pg13,10,3,NA
GREM2_GREM1_pg14,1,4,1
GREM2_GREM1_pg15,2,1,3
GREM2_GREM1_pg16,6,2,4
GREM2_GREM1_pg2,5,4,1
GREM2_GREM1_pg4,9,5,3
GREM2_GREM1_pg5,2,3,3
GREM2_GREM1_pg6,7,7,5
GREM2_GREM1_pg7,3,3,3
GREM2_GREM1_pg8,1,5,NA
GREM2_GREM1_pg9,8,2,5
GRHL2_GRHL1_pg1,5,7,3
GRHL2_GRHL1_pg10,6,5,8
GRHL2_GRHL1_pg11,9,4,10
GRHL2_GRHL1_pg12,1,NA,4
GRHL2_GRHL1_pg13,3,9,14
GRHL2_GRHL1_pg14,1,1,2
GRHL2_GRHL1_pg15,1,1,1
GRHL2_GRHL1_pg2,5,9,7
GRHL2_GRHL1_pg3,4,4,3
GRHL2_GRHL1_pg4,8,5,4
GRHL2_GRHL1_pg5,9,13,4
GRHL2_GRHL1_pg6,10,5,10
GRHL2_GRHL1_pg7,6,5,7
GRHL2_GRHL1_pg8,8,8,4
GRHL2_GRHL1_pg9,4,5,1
GRID2_GRID1_pg1,6,5,4
GRID2_GRID1_pg10,2,2,1
GRID2_GRID1_pg11,1,2,1
GRID2_GRID1_pg12,1,NA,1
GRID2_GRID1_pg13,7,8,7
GRID2_GRID1_pg14,13,8,7
GRID2_GRID1_pg15,2,7,3
GRID2_GRID1_pg16,4,1,1
GRID2_GRID1_pg2,8,8,4
GRID2_GRID1_pg3,7,4,1
GRID2_GRID1_pg5,4,2,3
GRID2_GRID1_pg6,6,1,1
GRID2_GRID1_pg7,3,2,4
GRID2_GRID1_pg8,1,NA,NA
GRID2_GRID1_pg9,2,7,3
GRIK5_GRIK4_pg1,4,8,8
GRIK5_GRIK4_pg10,5,8,3
GRIK5_GRIK4_pg12,2,NA,NA
GRIK5_GRIK4_pg13,2,8,2
GRIK5_GRIK4_pg14,4,5,3
GRIK5_GRIK4_pg15,3,4,3
GRIK5_GRIK4_pg16,6,1,2
GRIK5_GRIK4_pg2,7,11,9
GRIK5_GRIK4_pg3,8,5,2
GRIK5_GRIK4_pg4,3,3,5
GRIK5_GRIK4_pg5,12,7,3
GRIK5_GRIK4_pg6,9,6,7
GRIK5_GRIK4_pg7,3,3,8
GRIK5_GRIK4_pg8,1,NA,1
GRIK5_GRIK4_pg9,3,2,5
GRIN2B_GRIN2A_pg1,1,1,1
GRIN2B_GRIN2A_pg10,2,2,3
GRIN2B_GRIN2A_pg11,4,5,1
GRIN2B_GRIN2A_pg12,2,1,1
GRIN2B_GRIN2A_pg13,1,NA,2
GRIN2B_GRIN2A_pg14,4,4,2
GRIN2B_GRIN2A_pg15,4,1,3
GRIN2B_GRIN2A_pg16,4,1,6
GRIN2B_GRIN2A_pg2,1,1,1
GRIN2B_GRIN2A_pg4,5,3,4
GRIN2B_GRIN2A_pg5,3,5,1
GRIN2B_GRIN2A_pg6,3,NA,3
GRIN2B_GRIN2A_pg7,3,2,2
GRIP2_GRIP1_pg1,8,1,3
GRIP2_GRIP1_pg10,5,2,1
GRIP2_GRIP1_pg12,6,5,2
GRIP2_GRIP1_pg13,7,2,2
GRIP2_GRIP1_pg14,3,3,NA
GRIP2_GRIP1_pg15,2,1,NA
GRIP2_GRIP1_pg16,6,7,3
GRIP2_GRIP1_pg2,3,2,NA
GRIP2_GRIP1_pg3,1,NA,NA
GRIP2_GRIP1_pg4,5,NA,NA
GRIP2_GRIP1_pg5,3,6,4
GRIP2_GRIP1_pg6,5,2,1
GRIP2_GRIP1_pg7,2,4,2
GRIP2_GRIP1_pg8,1,2,1
GRIP2_GRIP1_pg9,5,1,2
GRK3_GRK2_pg1,6,4,4
GRK3_GRK2_pg10,4,NA,2
GRK3_GRK2_pg11,4,4,2
GRK3_GRK2_pg12,2,3,6
GRK3_GRK2_pg13,4,7,1
GRK3_GRK2_pg14,4,6,1
GRK3_GRK2_pg15,10,7,11
GRK3_GRK2_pg16,3,NA,5
GRK3_GRK2_pg2,9,5,3
GRK3_GRK2_pg3,3,6,2
GRK3_GRK2_pg4,5,2,2
GRK3_GRK2_pg5,15,7,6
GRK3_GRK2_pg6,6,3,4
GRK3_GRK2_pg7,1,6,4
GRK3_GRK2_pg8,8,2,NA
GRK3_GRK2_pg9,10,2,7
GRM3_GRM2_pg1,5,3,1
GRM3_GRM2_pg10,6,2,2
GRM3_GRM2_pg11,4,5,2
GRM3_GRM2_pg13,1,NA,3
GRM3_GRM2_pg14,3,NA,1
GRM3_GRM2_pg2,1,4,3
GRM3_GRM2_pg3,7,8,NA
GRM3_GRM2_pg5,2,1,4
GRM3_GRM2_pg6,3,4,NA
GRM3_GRM2_pg7,6,1,1
GRM3_GRM2_pg8,4,1,NA
GRM3_GRM2_pg9,2,3,2
GRM1_GRM5_pg1,6,4,6
GRM1_GRM5_pg10,1,1,NA
GRM1_GRM5_pg11,4,2,1
GRM1_GRM5_pg12,2,1,NA
GRM1_GRM5_pg13,3,11,5
GRM1_GRM5_pg14,8,4,4
GRM1_GRM5_pg15,5,2,2
GRM1_GRM5_pg16,3,5,3
GRM1_GRM5_pg2,3,4,4
GRM1_GRM5_pg3,2,3,1
GRM1_GRM5_pg4,3,2,2
GRM1_GRM5_pg5,5,6,4
GRM1_GRM5_pg6,6,4,11
GRM1_GRM5_pg7,14,6,4
GRM1_GRM5_pg8,18,10,16
GRM1_GRM5_pg9,2,1,2
GSK3B_GSK3A_pg1,5,7,8
GSK3B_GSK3A_pg10,1,2,4
GSK3B_GSK3A_pg11,5,2,3
GSK3B_GSK3A_pg13,3,3,2
GSK3B_GSK3A_pg14,3,1,NA
GSK3B_GSK3A_pg16,2,1,NA
GSK3B_GSK3A_pg2,4,1,NA
GSK3B_GSK3A_pg3,12,10,1
GSK3B_GSK3A_pg4,4,6,NA
GSK3B_GSK3A_pg5,2,1,2
GSK3B_GSK3A_pg6,1,3,2
GSK3B_GSK3A_pg7,6,5,3
GSK3B_GSK3A_pg8,2,2,NA
GSK3B_GSK3A_pg9,3,2,2
GSPT2_GSPT1_pg1,1,1,1
GSPT2_GSPT1_pg10,2,1,1
GSPT2_GSPT1_pg11,15,9,NA
GSPT2_GSPT1_pg12,11,10,3
GSPT2_GSPT1_pg13,1,NA,NA
GSPT2_GSPT1_pg14,2,NA,1
GSPT2_GSPT1_pg15,1,3,NA
GSPT2_GSPT1_pg16,6,4,NA
GSPT2_GSPT1_pg2,1,NA,NA
GSPT2_GSPT1_pg3,1,NA,NA
GSPT2_GSPT1_pg4,1,3,NA
GSPT2_GSPT1_pg5,5,2,5
GSPT2_GSPT1_pg6,2,1,4
GSPT2_GSPT1_pg7,8,6,NA
GSPT2_GSPT1_pg8,6,3,3
GSPT2_GSPT1_pg9,4,3,3
GSTO2_GSTO1_pg1,1,3,7
GSTO2_GSTO1_pg10,8,3,3
GSTO2_GSTO1_pg11,4,4,3
GSTO2_GSTO1_pg12,1,2,3
GSTO2_GSTO1_pg13,12,9,5
GSTO2_GSTO1_pg14,2,NA,3
GSTO2_GSTO1_pg15,2,2,1
GSTO2_GSTO1_pg16,2,4,2
GSTO2_GSTO1_pg2,2,NA,NA
GSTO2_GSTO1_pg3,1,3,NA
GSTO2_GSTO1_pg4,2,2,NA
GSTO2_GSTO1_pg5,6,2,6
GSTO2_GSTO1_pg6,3,3,2
GSTO2_GSTO1_pg7,3,4,8
GSTO2_GSTO1_pg8,2,1,1
GSTO2_GSTO1_pg9,12,5,4
GXYLT2_GXYLT1_pg1,5,5,13
GXYLT2_GXYLT1_pg10,7,6,2
GXYLT2_GXYLT1_pg11,12,11,2
GXYLT2_GXYLT1_pg12,5,2,1
GXYLT2_GXYLT1_pg13,12,13,5
GXYLT2_GXYLT1_pg14,14,20,11
GXYLT2_GXYLT1_pg15,16,28,8
GXYLT2_GXYLT1_pg16,7,14,1
GXYLT2_GXYLT1_pg2,8,11,5
GXYLT2_GXYLT1_pg3,7,21,5
GXYLT2_GXYLT1_pg4,4,3,NA
GXYLT2_GXYLT1_pg5,12,15,9
GXYLT2_GXYLT1_pg6,20,35,13
GXYLT2_GXYLT1_pg7,12,15,4
GXYLT2_GXYLT1_pg8,5,11,2
GXYLT2_GXYLT1_pg9,1,7,5
GYS2_GYS1_pg1,1,1,4
GYS2_GYS1_pg10,1,1,1
GYS2_GYS1_pg12,1,2,NA
GYS2_GYS1_pg14,2,2,4
GYS2_GYS1_pg15,2,1,1
GYS2_GYS1_pg16,3,2,1
GYS2_GYS1_pg2,5,1,NA
GYS2_GYS1_pg3,3,3,4
GYS2_GYS1_pg4,2,3,2
GYS2_GYS1_pg5,2,3,1
GYS2_GYS1_pg6,9,9,9
GYS2_GYS1_pg7,6,6,1
GYS2_GYS1_pg8,12,10,6
H2AFZ_H2AFV_pg1,3,1,NA
H2AFZ_H2AFV_pg10,4,3,1
H2AFZ_H2AFV_pg11,5,NA,NA
H2AFZ_H2AFV_pg12,14,14,2
H2AFZ_H2AFV_pg13,1,NA,NA
H2AFZ_H2AFV_pg14,1,NA,NA
H2AFZ_H2AFV_pg15,1,2,NA
H2AFZ_H2AFV_pg16,5,5,1
H2AFZ_H2AFV_pg2,2,1,1
H2AFZ_H2AFV_pg3,1,NA,NA
H2AFZ_H2AFV_pg4,3,4,2
H2AFZ_H2AFV_pg5,1,NA,1
H2AFZ_H2AFV_pg6,5,3,3
H2AFZ_H2AFV_pg7,5,3,NA
H2AFZ_H2AFV_pg8,3,1,NA
H2AFZ_H2AFV_pg9,7,4,NA
HACD2_HACD1_pg1,7,10,2
HACD2_HACD1_pg10,2,NA,1
HACD2_HACD1_pg11,2,3,2
HACD2_HACD1_pg12,1,NA,1
HACD2_HACD1_pg13,8,12,8
HACD2_HACD1_pg14,2,4,2
HACD2_HACD1_pg15,7,NA,5
HACD2_HACD1_pg16,1,4,1
HACD2_HACD1_pg2,3,1,1
HACD2_HACD1_pg3,1,5,2
HACD2_HACD1_pg4,5,NA,6
HACD2_HACD1_pg5,2,3,7
HACD2_HACD1_pg7,4,1,1
HACD2_HACD1_pg8,5,4,1
HACD2_HACD1_pg9,2,1,NA
HAND2_HAND1_pg1,5,1,4
HAND2_HAND1_pg10,3,6,2
HAND2_HAND1_pg11,6,3,5
HAND2_HAND1_pg12,2,1,1
HAND2_HAND1_pg13,7,9,3
HAND2_HAND1_pg14,9,10,3
HAND2_HAND1_pg15,6,4,4
HAND2_HAND1_pg16,3,1,1
HAND2_HAND1_pg3,5,1,2
HAND2_HAND1_pg4,3,1,1
HAND2_HAND1_pg5,9,8,6
HAND2_HAND1_pg6,5,5,10
HAND2_HAND1_pg7,6,3,2
HAND2_HAND1_pg8,4,1,1
HAND2_HAND1_pg9,8,10,9
HARS2_HARS_pg10,4,1,NA
HARS2_HARS_pg11,3,1,NA
HARS2_HARS_pg12,1,3,NA
HARS2_HARS_pg13,3,5,NA
HARS2_HARS_pg14,1,NA,NA
HARS2_HARS_pg15,3,2,NA
HARS2_HARS_pg16,1,1,NA
HARS2_HARS_pg2,4,2,NA
HARS2_HARS_pg3,3,2,NA
HARS2_HARS_pg4,5,NA,NA
HARS2_HARS_pg5,7,6,NA
HARS2_HARS_pg6,5,5,NA
HARS2_HARS_pg7,11,9,3
HARS2_HARS_pg8,9,5,1
HARS2_HARS_pg9,3,2,NA
HCRTR2_HCRTR1_pg10,3,2,NA
HCRTR2_HCRTR1_pg11,6,7,NA
HCRTR2_HCRTR1_pg12,1,NA,3
HCRTR2_HCRTR1_pg13,1,5,3
HCRTR2_HCRTR1_pg14,9,5,2
HCRTR2_HCRTR1_pg15,2,9,3
HCRTR2_HCRTR1_pg16,5,3,NA
HCRTR2_HCRTR1_pg2,3,1,1
HCRTR2_HCRTR1_pg3,6,NA,4
HCRTR2_HCRTR1_pg4,2,NA,NA
HCRTR2_HCRTR1_pg5,3,2,10
HCRTR2_HCRTR1_pg7,3,3,2
HCRTR2_HCRTR1_pg8,3,NA,NA
HCRTR2_HCRTR1_pg9,1,4,2
HEATR5B_HEATR5A_pg10,2,3,1
HEATR5B_HEATR5A_pg12,2,1,4
HEATR5B_HEATR5A_pg13,2,3,3
HEATR5B_HEATR5A_pg14,5,1,NA
HEATR5B_HEATR5A_pg16,2,NA,1
HEATR5B_HEATR5A_pg2,1,NA,NA
HEATR5B_HEATR5A_pg3,2,NA,NA
HEATR5B_HEATR5A_pg4,1,NA,NA
HEATR5B_HEATR5A_pg5,3,2,1
HEATR5B_HEATR5A_pg6,4,1,2
HEATR5B_HEATR5A_pg7,3,NA,1
HEATR5B_HEATR5A_pg8,2,1,2
HECW2_HECW1_pg1,14,16,3
HECW2_HECW1_pg10,7,1,2
HECW2_HECW1_pg11,8,8,3
HECW2_HECW1_pg12,5,3,8
HECW2_HECW1_pg13,3,2,2
HECW2_HECW1_pg14,1,NA,1
HECW2_HECW1_pg15,1,1,3
HECW2_HECW1_pg2,11,9,5
HECW2_HECW1_pg3,4,5,1
HECW2_HECW1_pg4,6,6,3
HECW2_HECW1_pg5,4,5,3
HECW2_HECW1_pg6,4,6,1
HECW2_HECW1_pg7,4,3,2
HECW2_HECW1_pg8,6,3,4
HECW2_HECW1_pg9,7,3,1
HEXB_HEXA_pg1,1,4,6
HEXB_HEXA_pg11,5,3,3
HEXB_HEXA_pg12,4,1,1
HEXB_HEXA_pg13,2,NA,NA
HEXB_HEXA_pg14,3,4,2
HEXB_HEXA_pg15,4,4,3
HEXB_HEXA_pg16,1,NA,NA
HEXB_HEXA_pg2,2,5,2
HEXB_HEXA_pg3,4,3,2
HEXB_HEXA_pg4,7,1,NA
HEXB_HEXA_pg5,2,3,3
HEXB_HEXA_pg6,4,1,NA
HEXB_HEXA_pg7,1,6,5
HEXB_HEXA_pg8,1,4,3
HEXB_HEXA_pg9,1,8,4
HEY2_HEY1_pg1,3,1,1
HEY2_HEY1_pg10,3,3,NA
HEY2_HEY1_pg11,2,1,2
HEY2_HEY1_pg12,3,1,1
HEY2_HEY1_pg13,1,6,5
HEY2_HEY1_pg14,3,2,6
HEY2_HEY1_pg15,1,5,2
HEY2_HEY1_pg16,1,NA,1
HEY2_HEY1_pg2,2,1,3
HEY2_HEY1_pg3,1,5,4
HEY2_HEY1_pg5,2,3,NA
HEY2_HEY1_pg6,2,2,2
HEY2_HEY1_pg8,1,1,2
HEY2_HEY1_pg9,3,2,1
HIGD1C_HIGD1A_pg1,5,NA,1
HIGD1C_HIGD1A_pg10,1,NA,NA
HIGD1C_HIGD1A_pg11,5,NA,2
HIGD1C_HIGD1A_pg13,1,NA,1
HIGD1C_HIGD1A_pg15,1,NA,1
HIGD1C_HIGD1A_pg2,4,3,2
HIGD1C_HIGD1A_pg3,2,4,NA
HIGD1C_HIGD1A_pg4,1,1,NA
HIGD1C_HIGD1A_pg5,8,3,NA
HIGD1C_HIGD1A_pg6,2,3,1
HIGD1C_HIGD1A_pg7,8,2,NA
HIGD1C_HIGD1A_pg8,3,1,NA
HIGD1C_HIGD1A_pg9,1,NA,NA
HMGCLL1_HMGCL_pg1,1,2,NA
HMGCLL1_HMGCL_pg10,3,2,2
HMGCLL1_HMGCL_pg11,7,1,2
HMGCLL1_HMGCL_pg12,5,2,1
HMGCLL1_HMGCL_pg2,5,NA,5
HMGCLL1_HMGCL_pg3,5,4,4
HMGCLL1_HMGCL_pg4,1,1,4
HMGCLL1_HMGCL_pg5,2,NA,1
HMGCLL1_HMGCL_pg6,2,2,3
HMGCLL1_HMGCL_pg7,6,9,4
HMGCLL1_HMGCL_pg8,3,1,1
HMGCS2_HMGCS1_pg1,3,NA,NA
HMGCS2_HMGCS1_pg10,5,2,NA
HMGCS2_HMGCS1_pg11,4,2,NA
HMGCS2_HMGCS1_pg12,2,3,NA
HMGCS2_HMGCS1_pg13,1,1,NA
HMGCS2_HMGCS1_pg14,6,NA,NA
HMGCS2_HMGCS1_pg15,1,4,NA
HMGCS2_HMGCS1_pg16,4,1,2
HMGCS2_HMGCS1_pg2,6,3,1
HMGCS2_HMGCS1_pg3,5,5,NA
HMGCS2_HMGCS1_pg4,3,NA,NA
HMGCS2_HMGCS1_pg5,4,3,NA
HMGCS2_HMGCS1_pg6,12,7,NA
HMGCS2_HMGCS1_pg7,7,5,NA
HMGCS2_HMGCS1_pg8,4,1,NA
HMGCS2_HMGCS1_pg9,1,3,NA
HMGN4_HMGN2_pg1,2,1,2
HMGN4_HMGN2_pg10,4,2,1
HMGN4_HMGN2_pg11,2,2,NA
HMGN4_HMGN2_pg12,1,3,NA
HMGN4_HMGN2_pg14,3,2,1
HMGN4_HMGN2_pg15,2,1,1
HMGN4_HMGN2_pg2,5,1,3
HMGN4_HMGN2_pg5,2,5,6
HMGN4_HMGN2_pg6,2,NA,1
HMGN4_HMGN2_pg7,5,1,3
HMGN4_HMGN2_pg8,4,1,1
HMGN4_HMGN2_pg9,2,2,6
HNF4G_HNF4A_pg1,6,6,4
HNF4G_HNF4A_pg11,4,5,1
HNF4G_HNF4A_pg12,4,2,2
HNF4G_HNF4A_pg13,2,4,2
HNF4G_HNF4A_pg14,3,5,1
HNF4G_HNF4A_pg15,2,2,2
HNF4G_HNF4A_pg16,4,1,1
HNF4G_HNF4A_pg2,1,1,1
HNF4G_HNF4A_pg3,2,3,2
HNF4G_HNF4A_pg4,3,4,1
HNF4G_HNF4A_pg5,4,3,1
HNF4G_HNF4A_pg6,1,NA,3
HNF4G_HNF4A_pg7,7,NA,2
HNF4G_HNF4A_pg9,5,2,8
HNRNPD_HNRNPAB_pg1,7,4,NA
